gen,best_fitness,mean_fitness,viable_count,champ_train_sortino,champ_train_trades,champ_train_pf,champ_train_dd,champ_holdout_sortino,champ_holdout_trades,champ_holdout_pf
0,4.794114491835055,3.0111818661219267,2,5.499623705878078,35,2.6076096925437358,-0.03679038200091955,6.092557645683091,16,2.341045178397122
1,4.794114491835055,3.582840302916755,4,5.499623705878078,35,2.6076096925437358,-0.03679038200091955,6.092557645683091,16,2.341045178397122
2,4.794114491835055,3.137010908059125,5,5.499623705878078,35,2.6076096925437358,-0.03679038200091955,6.092557645683091,16,2.341045178397122
