Datetime,Open,High,Low,Close,Volume
2026-02-26 20:55:00+00:00,608.8499755859375,609.3400268554688,608.6599731445312,609.260009765625,1041509
2026-02-27 14:30:00+00:00,602.9500122070312,605.1300048828125,602.739990234375,604.5599975585938,2349842
2026-02-27 14:35:00+00:00,604.5900268554688,605.25,603.6300048828125,605.0499877929688,841997
2026-02-27 14:40:00+00:00,605.0700073242188,605.1099853515625,602.1900024414062,603.6900024414062,849210
2026-02-27 14:45:00+00:00,603.6749877929688,605.9550170898438,603.0399780273438,605.6900024414062,1535250
2026-02-27 14:50:00+00:00,605.6900024414062,605.8800048828125,604.3400268554688,604.6199951171875,961516
2026-02-27 14:55:00+00:00,604.5999755859375,604.989990234375,603.8699951171875,604.5700073242188,4990049
2026-02-27 15:00:00+00:00,604.5399780273438,606.3499755859375,604.22998046875,605.5800170898438,0
2026-02-27 15:05:00+00:00,605.5999755859375,606.989990234375,605.47998046875,606.3900146484375,972512
2026-02-27 15:10:00+00:00,606.4000244140625,607.3300170898438,606.2711791992188,606.3599853515625,967252
2026-02-27 15:15:00+00:00,606.3699951171875,606.77001953125,605.5750122070312,606.2119750976562,7319368
2026-02-27 15:20:00+00:00,606.2100219726562,607.4000244140625,606.0449829101562,607.0198974609375,1006574
2026-02-27 15:25:00+00:00,607.02001953125,607.0650024414062,606.1500244140625,606.780029296875,0
2026-02-27 15:30:00+00:00,606.77001953125,606.9099731445312,605.72998046875,606.3900146484375,520630
2026-02-27 15:35:00+00:00,606.3800048828125,607.3400268554688,606.3400268554688,606.8200073242188,443197
2026-02-27 15:40:00+00:00,606.8400268554688,607.635009765625,606.4000244140625,607.4500122070312,8411125
2026-02-27 15:45:00+00:00,607.4600219726562,607.9000244140625,606.9199829101562,607.0499877929688,0
2026-02-27 15:50:00+00:00,607.0900268554688,607.1300048828125,605.7100219726562,606.0800170898438,639337
2026-02-27 15:55:00+00:00,606.0700073242188,607.1699829101562,605.6300048828125,607.0700073242188,9701198
2026-02-27 16:00:00+00:00,607.0800170898438,607.969970703125,606.9000244140625,607.530029296875,870920
2026-02-27 16:05:00+00:00,607.52001953125,607.6199951171875,606.10009765625,606.280029296875,0
2026-02-27 16:10:00+00:00,606.2899780273438,607.2999877929688,606.280029296875,607.1799926757812,504688
2026-02-27 16:15:00+00:00,607.1799926757812,607.780029296875,606.9199829101562,607.239990234375,714958
2026-02-27 16:20:00+00:00,607.219970703125,607.260009765625,606.3800048828125,607.1099853515625,670038
2026-02-27 16:25:00+00:00,607.1099853515625,607.4099731445312,606.5900268554688,606.6950073242188,548608
2026-02-27 16:30:00+00:00,606.7050170898438,607.7000122070312,606.6400146484375,607.5999755859375,462845
2026-02-27 16:35:00+00:00,607.6099853515625,607.6799926757812,606.8099975585938,606.8800048828125,356079
2026-02-27 16:40:00+00:00,606.8800048828125,606.8800048828125,605.8399047851562,605.9199829101562,594099
2026-02-27 16:45:00+00:00,605.9199829101562,606.3800048828125,605.8200073242188,605.9299926757812,450634
2026-02-27 16:50:00+00:00,605.9550170898438,607.1799926757812,605.9199829101562,607.1400146484375,516404
2026-02-27 16:55:00+00:00,607.1400146484375,607.5900268554688,606.625,606.7100219726562,441191
2026-02-27 17:00:00+00:00,606.7100219726562,607.75,606.6799926757812,607.469970703125,444592
2026-02-27 17:05:00+00:00,607.469970703125,608.3200073242188,607.3099975585938,608.1199951171875,463790
2026-02-27 17:10:00+00:00,608.1300048828125,608.1500244140625,606.4199829101562,606.52001953125,565101
2026-02-27 17:15:00+00:00,606.530029296875,606.5700073242188,605.9299926757812,606.0599975585938,718170
2026-02-27 17:20:00+00:00,606.0549926757812,606.1500244140625,605.0399780273438,605.9833984375,709303
2026-02-27 17:25:00+00:00,605.97998046875,606.6799926757812,605.8699951171875,606.3150024414062,519835
2026-02-27 17:30:00+00:00,606.3200073242188,607.1900024414062,605.7899780273438,607.030029296875,739548
2026-02-27 17:35:00+00:00,607.030029296875,607.2899780273438,606.469970703125,606.5,366621
2026-02-27 17:40:00+00:00,606.5,606.6199951171875,605.6599731445312,605.8800048828125,334204
2026-02-27 17:45:00+00:00,605.8800048828125,605.8900146484375,605.3900146484375,605.6699829101562,348602
2026-02-27 17:50:00+00:00,605.6799926757812,606.1600952148438,605.4199829101562,605.9199829101562,360818
2026-02-27 17:55:00+00:00,605.922607421875,606.3300170898438,605.9199829101562,606.1300048828125,238519
2026-02-27 18:00:00+00:00,606.1300048828125,606.369873046875,605.5999755859375,605.7650146484375,13934454
2026-02-27 18:05:00+00:00,605.75,606.0900268554688,605.4299926757812,605.5900268554688,455271
2026-02-27 18:10:00+00:00,605.5850219726562,605.8499755859375,605.3300170898438,605.3900146484375,0
2026-02-27 18:15:00+00:00,605.3699951171875,605.5349731445312,604.9299926757812,605.010009765625,274342
2026-02-27 18:20:00+00:00,605.010009765625,605.22998046875,604.5999755859375,604.85498046875,325836
2026-02-27 18:25:00+00:00,604.885009765625,605.47998046875,604.4500122070312,605.3300170898438,14685270
2026-02-27 18:30:00+00:00,605.3200073242188,605.469970703125,604.9299926757812,605.1099853515625,0
2026-02-27 18:35:00+00:00,605.1199951171875,605.3699951171875,604.7899780273438,605.22998046875,209354
2026-02-27 18:40:00+00:00,605.1900024414062,605.7999877929688,605.1900024414062,605.3200073242188,293567
2026-02-27 18:45:00+00:00,605.3400268554688,605.6199951171875,605.0999755859375,605.1699829101562,185078
2026-02-27 18:50:00+00:00,605.1599731445312,605.3800048828125,604.8599853515625,605.0499877929688,208133
2026-02-27 18:55:00+00:00,605.0499877929688,605.2999877929688,604.7000122070312,605.1099853515625,230289
2026-02-27 19:00:00+00:00,605.0999755859375,606.1599731445312,605.0499877929688,606.0900268554688,329708
2026-02-27 19:05:00+00:00,606.0999755859375,606.47998046875,605.1699829101562,605.3200073242188,333919
2026-02-27 19:10:00+00:00,605.3400268554688,605.5700073242188,605.0,605.2899780273438,291445
2026-02-27 19:15:00+00:00,605.2899780273438,605.5599975585938,605.1300048828125,605.2750244140625,234423
2026-02-27 19:20:00+00:00,605.280029296875,605.469970703125,605.02001953125,605.1900024414062,172720
2026-02-27 19:25:00+00:00,605.1699829101562,605.5850219726562,605.010009765625,605.2000122070312,234864
2026-02-27 19:30:00+00:00,605.2100219726562,605.219970703125,604.8099975585938,605.0501098632812,218264
2026-02-27 19:35:00+00:00,605.0499877929688,605.489990234375,605.0499877929688,605.2999877929688,231817
2026-02-27 19:40:00+00:00,605.2999877929688,605.3599853515625,604.4199829101562,604.7000122070312,289243
2026-02-27 19:45:00+00:00,604.719970703125,604.9949951171875,604.5499877929688,604.6599731445312,16509816
2026-02-27 19:50:00+00:00,604.6500244140625,604.9099731445312,604.5800170898438,604.7100219726562,0
2026-02-27 19:55:00+00:00,604.7000122070312,605.1300048828125,604.6799926757812,604.9299926757812,245790
2026-02-27 20:00:00+00:00,604.8800048828125,605.4400024414062,604.8699951171875,605.0349731445312,316941
2026-02-27 20:05:00+00:00,605.0349731445312,605.5900268554688,604.9813232421875,605.389892578125,297180
2026-02-27 20:10:00+00:00,605.3900146484375,606.6799926757812,605.364990234375,606.6799926757812,857673
2026-02-27 20:15:00+00:00,606.6900024414062,607.0900268554688,606.5900268554688,606.9700927734375,454759
2026-02-27 20:20:00+00:00,606.97998046875,607.5399780273438,606.6400146484375,607.2979736328125,466452
2026-02-27 20:25:00+00:00,607.280029296875,607.4749755859375,606.864990234375,606.9249877929688,451838
2026-02-27 20:30:00+00:00,606.9099731445312,607.0800170898438,606.4299926757812,606.4600830078125,454536
2026-02-27 20:35:00+00:00,606.489990234375,606.5150146484375,605.5750122070312,605.6649780273438,541541
2026-02-27 20:40:00+00:00,605.6699829101562,606.4600219726562,605.6199951171875,605.9199829101562,19766944
2026-02-27 20:45:00+00:00,605.9099731445312,606.4199829101562,605.77001953125,606.3400268554688,0
2026-02-27 20:50:00+00:00,606.3599853515625,607.0900268554688,606.0599975585938,607.0700073242188,1185323
2026-02-27 20:55:00+00:00,607.0999755859375,608.02001953125,606.6699829101562,607.35498046875,24011631
2026-03-02 14:30:00+00:00,598.9299926757812,603.8699951171875,597.989990234375,603.489990234375,2728492
2026-03-02 14:35:00+00:00,603.489990234375,604.739990234375,602.5800170898438,602.7999877929688,5470243
2026-03-02 14:40:00+00:00,602.780029296875,604.010009765625,602.72998046875,603.6099853515625,0
2026-03-02 14:45:00+00:00,603.5599975585938,605.0399780273438,603.0800170898438,604.9000244140625,1018358
2026-03-02 14:50:00+00:00,604.9000244140625,605.0700073242188,602.9400024414062,603.72998046875,928664
2026-03-02 14:55:00+00:00,603.72998046875,604.3599853515625,603.1599731445312,604.1201171875,533190
2026-03-02 15:00:00+00:00,604.1699829101562,605.27001953125,602.77001953125,604.8300170898438,871993
2026-03-02 15:05:00+00:00,604.8400268554688,605.6799926757812,604.4299926757812,605.1649780273438,7495153
2026-03-02 15:10:00+00:00,605.1799926757812,606.260009765625,605.1199951171875,605.8671264648438,1115461
2026-03-02 15:15:00+00:00,605.8800048828125,606.22998046875,605.0150146484375,605.4099731445312,1217638
2026-03-02 15:20:00+00:00,605.4299926757812,605.72998046875,604.3099975585938,605.4199829101562,0
2026-03-02 15:25:00+00:00,605.469970703125,605.7899780273438,604.0700073242188,604.6799926757812,635217
2026-03-02 15:30:00+00:00,604.6300048828125,605.1099853515625,603.72998046875,604.3200073242188,9331170
2026-03-02 15:35:00+00:00,604.3200073242188,605.5499877929688,603.719970703125,605.5399780273438,0
2026-03-02 15:40:00+00:00,605.5250244140625,606.0850219726562,604.97998046875,606.0399780273438,749826
2026-03-02 15:45:00+00:00,606.030029296875,606.47998046875,605.3699951171875,605.7000122070312,738714
2026-03-02 15:50:00+00:00,605.7000122070312,606.2349853515625,604.6699829101562,604.8499755859375,634368
2026-03-02 15:55:00+00:00,604.8400268554688,605.8800048828125,604.5599975585938,605.6849975585938,748746
2026-03-02 16:00:00+00:00,605.6799926757812,605.8800048828125,604.9400024414062,605.85009765625,10923049
2026-03-02 16:05:00+00:00,605.8599853515625,606.989990234375,605.5900268554688,606.986328125,0
2026-03-02 16:10:00+00:00,606.97998046875,607.27001953125,606.5900268554688,606.8800048828125,11615146
2026-03-02 16:15:00+00:00,606.8400268554688,606.9099731445312,605.7763061523438,605.8699951171875,0
2026-03-02 16:20:00+00:00,605.8400268554688,605.9500122070312,605.489990234375,605.6799926757812,12061951
2026-03-02 16:25:00+00:00,605.6699829101562,605.719970703125,603.9600219726562,604.3200073242188,0
2026-03-02 16:30:00+00:00,604.2999877929688,605.3300170898438,604.1699829101562,605.2000122070312,793800
2026-03-02 16:35:00+00:00,605.2000122070312,606.7100219726562,604.8200073242188,606.7100219726562,645799
2026-03-02 16:40:00+00:00,606.7000122070312,607.969970703125,606.6500244140625,607.831787109375,722353
2026-03-02 16:45:00+00:00,607.8499755859375,608.469970703125,607.6950073242188,607.9099731445312,704771
2026-03-02 16:50:00+00:00,607.9099731445312,608.1599731445312,607.405029296875,607.89501953125,560091
2026-03-02 16:55:00+00:00,607.8900146484375,608.5698852539062,607.6699829101562,608.4100952148438,13989142
2026-03-02 17:00:00+00:00,608.2899780273438,608.3300170898438,607.7899780273438,608.25,0
2026-03-02 17:05:00+00:00,608.25,608.4849853515625,607.8599853515625,608.239990234375,335636
2026-03-02 17:10:00+00:00,608.22998046875,608.3599853515625,607.7000122070312,608.239990234375,304159
2026-03-02 17:15:00+00:00,608.25,609.0999755859375,608.2100219726562,608.989990234375,449833
2026-03-02 17:20:00+00:00,608.9949951171875,609.3599853515625,608.760009765625,609.1799926757812,402037
2026-03-02 17:25:00+00:00,609.1710205078125,609.1900024414062,608.510009765625,608.60498046875,304349
2026-03-02 17:30:00+00:00,608.5900268554688,608.8699951171875,608.1950073242188,608.219970703125,316799
2026-03-02 17:35:00+00:00,608.22998046875,608.8350219726562,608.1500854492188,608.3200073242188,318152
2026-03-02 17:40:00+00:00,608.3300170898438,608.830078125,608.1500244140625,608.6300048828125,15472414
2026-03-02 17:45:00+00:00,608.6300048828125,608.9500122070312,608.4000244140625,608.6900024414062,0
2026-03-02 17:50:00+00:00,608.7100219726562,609.3200073242188,608.469970703125,609.0399780273438,342754
2026-03-02 17:55:00+00:00,609.0499877929688,609.219970703125,608.5499877929688,609.094970703125,256309
2026-03-02 18:00:00+00:00,609.094970703125,609.2999877929688,608.8599853515625,609.1099853515625,243516
2026-03-02 18:05:00+00:00,609.1500244140625,609.2899780273438,608.6400146484375,608.6400146484375,237633
2026-03-02 18:10:00+00:00,608.6400146484375,608.780029296875,608.4149780273438,608.719970703125,241336
2026-03-02 18:15:00+00:00,608.719970703125,608.75,608.3488159179688,608.3900146484375,194918
2026-03-02 18:20:00+00:00,608.4099731445312,608.4299926757812,607.9199829101562,608.1199951171875,16680452
2026-03-02 18:25:00+00:00,608.0999755859375,608.6300048828125,607.8499755859375,608.4000244140625,471134
2026-03-02 18:30:00+00:00,608.4199829101562,608.47998046875,607.9500122070312,608.1099853515625,0
2026-03-02 18:35:00+00:00,608.1099853515625,608.114990234375,607.5399780273438,607.75,17784959
2026-03-02 18:40:00+00:00,607.75,608.1300048828125,607.52001953125,608.030029296875,0
2026-03-02 18:45:00+00:00,608.0499877929688,608.0499877929688,607.010009765625,607.510009765625,447907
2026-03-02 18:50:00+00:00,607.5,607.6900024414062,607.1099853515625,607.3300170898438,17602998
2026-03-02 18:55:00+00:00,607.3499755859375,607.3699951171875,606.760009765625,606.8499755859375,0
2026-03-02 19:00:00+00:00,606.8599853515625,607.530029296875,606.72998046875,607.4500122070312,502191
2026-03-02 19:05:00+00:00,607.4600219726562,608.27001953125,607.239990234375,608.2109985351562,411911
2026-03-02 19:10:00+00:00,608.2000122070312,608.8200073242188,608.1799926757812,608.7333984375,417329
2026-03-02 19:15:00+00:00,608.7199096679688,609.5999755859375,608.7100219726562,609.2999267578125,566594
2026-03-02 19:20:00+00:00,609.280029296875,609.6599731445312,609.0504760742188,609.0599975585938,19035028
2026-03-02 19:25:00+00:00,609.06298828125,609.5700073242188,608.9099731445312,609.4249877929688,0
2026-03-02 19:30:00+00:00,609.4249877929688,609.739990234375,609.22998046875,609.5999755859375,516117
2026-03-02 19:35:00+00:00,609.5999755859375,609.8699951171875,609.510009765625,609.530029296875,283764
2026-03-02 19:40:00+00:00,609.530029296875,609.77001953125,609.2750244140625,609.3599853515625,374072
2026-03-02 19:45:00+00:00,609.3699951171875,609.9199829101562,609.3699951171875,609.7999877929688,277637
2026-03-02 19:50:00+00:00,609.7999877929688,609.8599853515625,609.5399780273438,609.75,222155
2026-03-02 19:55:00+00:00,609.72998046875,609.776611328125,609.4199829101562,609.510009765625,275420
2026-03-02 20:00:00+00:00,609.5,609.6500244140625,609.0999755859375,609.4400024414062,374508
2026-03-02 20:05:00+00:00,609.4500122070312,609.7000122070312,607.25,607.5302124023438,1226678
2026-03-02 20:10:00+00:00,607.5399780273438,607.5599975585938,606.5349731445312,606.739990234375,1297046
2026-03-02 20:15:00+00:00,606.739990234375,608.02001953125,606.260009765625,607.5449829101562,1071433
2026-03-02 20:20:00+00:00,607.5499877929688,607.7999877929688,606.8800048828125,607.0750122070312,686998
2026-03-02 20:25:00+00:00,607.0700073242188,607.4500122070312,606.5999755859375,606.7100219726562,575039
2026-03-02 20:30:00+00:00,606.7100219726562,607.72998046875,606.6099853515625,607.6400146484375,604343
2026-03-02 20:35:00+00:00,607.6400146484375,607.9000244140625,607.0700073242188,607.5499877929688,529842
2026-03-02 20:40:00+00:00,607.5700073242188,607.8099975585938,606.9099731445312,607.719970703125,501669
2026-03-02 20:45:00+00:00,607.7100219726562,608.22998046875,607.4600219726562,607.8300170898438,664571
2026-03-02 20:50:00+00:00,607.8300170898438,608.5800170898438,607.739990234375,608.5399780273438,981737
2026-03-02 20:55:00+00:00,608.5399780273438,609.0599975585938,608.02001953125,608.0399780273438,1795090
2026-03-03 14:30:00+00:00,596.3200073242188,598.5599975585938,595.8599853515625,596.1699829101562,7684019
2026-03-03 14:35:00+00:00,596.2000122070312,599.3900146484375,595.5900268554688,597.75,2641270
2026-03-03 14:40:00+00:00,597.75,598.1799926757812,595.8599853515625,596.239990234375,1934066
2026-03-03 14:45:00+00:00,596.239990234375,598.1824951171875,595.3099975585938,595.5399780273438,2239296
2026-03-03 14:50:00+00:00,595.5399780273438,597.0599975585938,595.239990234375,596.5750122070312,1514924
2026-03-03 14:55:00+00:00,596.5399780273438,596.7000122070312,595.0,595.239990234375,1353515
2026-03-03 15:00:00+00:00,595.2100219726562,596.9600219726562,594.5999755859375,595.1099853515625,1617737
2026-03-03 15:05:00+00:00,595.1099243164062,596.47998046875,594.5499877929688,595.5399780273438,1772929
2026-03-03 15:10:00+00:00,595.5599975585938,596.72998046875,595.0,595.489990234375,1664662
2026-03-03 15:15:00+00:00,595.5,595.9299926757812,593.739990234375,593.9000244140625,1702665
2026-03-03 15:20:00+00:00,593.8900146484375,594.0599975585938,592.6900024414062,592.9749755859375,1863021
2026-03-03 15:25:00+00:00,592.97998046875,593.0850219726562,591.8699951171875,592.030029296875,1895770
2026-03-03 15:30:00+00:00,592.030029296875,593.9901123046875,591.969970703125,593.1699829101562,2375443
2026-03-03 15:35:00+00:00,593.1799926757812,594.47998046875,592.8499755859375,593.9650268554688,1605461
2026-03-03 15:40:00+00:00,593.9600219726562,594.780029296875,593.0999755859375,593.3800048828125,1387882
2026-03-03 15:45:00+00:00,593.3599853515625,594.47998046875,592.9099731445312,593.5399780273438,1421518
2026-03-03 15:50:00+00:00,593.47998046875,593.989990234375,592.4010009765625,592.6060180664062,1367258
2026-03-03 15:55:00+00:00,592.5999755859375,594.3400268554688,592.5,594.1799926757812,1476961
2026-03-03 16:00:00+00:00,594.1900024414062,596.0,593.9400024414062,595.9498901367188,1479257
2026-03-03 16:05:00+00:00,595.9600219726562,597.5399780273438,595.9400024414062,597.0399780273438,1732847
2026-03-03 16:10:00+00:00,597.0499877929688,597.5900268554688,596.5399780273438,597.22998046875,1205348
2026-03-03 16:15:00+00:00,597.22998046875,598.3499755859375,597.2100219726562,597.5,1223737
2026-03-03 16:20:00+00:00,597.5,598.659912109375,597.1799926757812,598.5700073242188,1173433
2026-03-03 16:25:00+00:00,598.5700073242188,598.8900146484375,598.1500244140625,598.3499755859375,979989
2026-03-03 16:30:00+00:00,598.3400268554688,598.47998046875,596.989990234375,598.0800170898438,1217566
2026-03-03 16:35:00+00:00,598.0700073242188,598.9600219726562,597.9100952148438,598.469970703125,1095508
2026-03-03 16:40:00+00:00,598.4199829101562,599.1400146484375,597.510009765625,599.010009765625,1325947
2026-03-03 16:45:00+00:00,599.010009765625,600.89501953125,598.969970703125,600.0499877929688,1572502
2026-03-03 16:50:00+00:00,600.0599975585938,600.280029296875,599.4600219726562,600.1300048828125,1012713
2026-03-03 16:55:00+00:00,600.1699829101562,600.530029296875,599.3699951171875,599.5900268554688,1089364
2026-03-03 17:00:00+00:00,599.5700073242188,600.0800170898438,598.9000244140625,599.6799926757812,1074967
2026-03-03 17:05:00+00:00,599.6799926757812,600.0599975585938,598.6500244140625,598.7899780273438,1002673
2026-03-03 17:10:00+00:00,598.780029296875,599.2999877929688,598.3699951171875,599.2249755859375,804464
2026-03-03 17:15:00+00:00,599.22998046875,599.7600708007812,598.6627197265625,599.6400146484375,787282
2026-03-03 17:20:00+00:00,599.6500244140625,600.2274780273438,598.8499755859375,600.2100219726562,642204
2026-03-03 17:25:00+00:00,600.22998046875,600.5700073242188,599.7000122070312,600.3900146484375,634412
2026-03-03 17:30:00+00:00,600.4000244140625,600.47998046875,598.1300048828125,598.3400268554688,722425
2026-03-03 17:35:00+00:00,598.3400268554688,599.0650024414062,597.9299926757812,598.5050048828125,967045
2026-03-03 17:40:00+00:00,598.510009765625,600.2100219726562,598.510009765625,600.1099853515625,784781
2026-03-03 17:45:00+00:00,600.0700073242188,600.239990234375,599.4249877929688,600.0,577954
2026-03-03 17:50:00+00:00,600.0,600.0499877929688,598.5900268554688,598.75,655203
